index,SI,BR
790,95.23903505935844,99.9988425925926
791,95.84021696653538,99.97569444444444
792,96.12499509801702,99.99305555555556
793,96.26759779931112,100.0
794,96.348366713948,99.98032407407408
795,96.55933282589464,99.96412037037037
796,95.71618549657505,99.99074074074073
797,96.27586033833146,99.94907407407408
798,96.33565571720698,99.98842592592592
799,96.14872868798273,99.93171296296296
